Sample.Name,sample_num,Cruise,Event,Order_Occ,Sta_ID,Cast_Type,Cardinal_Sta,Station_Notes,Date,Time,DateTime,Lat_Dec,Lon_Dec,Bottle,Assoc_Bottle,Bottle_Depth,Depthm,Del_Depth,Bottle_Notes,NCOG_DNA,NCOG_RNA,DNA_VolFilt,RNA_VolFilt,Pump_Speed,DNA_RNA_Vol_Notes,Filt_Str,Filt_End,Filt_Str_Notes,Filt_End_Notes,Gly.Sample,Sterivex_Notes,std_18S,Distance,T_degC,Salnty,STheta,O2ml_L,PO4ug,SiO3ug,NO3ug,NH3ug,ChlorA,Phaeop,RecInd,MLD_Sigma,NCDepth
201802_080.0_055.0_30,ND0721,201802,NA,39,080.0 055.0,Ross,TRUE,,2/9/2018,7:40,2/9/2018 7:40,34.31257,-120.81968,18,17,31,30,-1,,TRUE,TRUE,2,4,NA,,120,135,,,NA,NA,1.74,-19.42099953,12.82199955,33.5163002,25.28092957,4.907000065,0.75,6.510000229,6.650000095,0.439999998,1.483999968,0.633000016,3,20.26363712,21.65413531
201802_076.7_051.0_10,ND0722,201802,NA,42,076.7 051.0,Ross,FALSE,,2/9/2018,19:12,2/9/2018 19:12,35.02057,-120.91628,16,14,10,10,0,,TRUE,TRUE,2,4,NA,,1225,1241,,,NA,NA,1.74,-15.01900005,14.125,33.49250031,24.99752998,6.09800005,0.280000001,2.539999962,0.550000012,0.150000006,1.527999997,0.550999999,3,21.51551822,21.81818177
201802_076.7_055.0_10,ND0723,201802,NA,43,076.7 055.0,Ross,FALSE,,2/9/2018,22:23,2/9/2018 22:23,34.88717,-121.19882,22,20,10,10,0,,TRUE,TRUE,2,4,NA,,1535,1551,,,NA,NA,1.74,-31.05400085,14.40799999,33.48910141,24.93545914,6.416999817,0.189999998,1.860000014,0,0,1.944000006,0.510999978,3,19.71803522,32.4193548
201802_076.7_055.0_20,ND0724,201802,NA,43,076.7 055.0,Ross,FALSE,,2/9/2018,22:23,2/9/2018 22:23,34.88717,-121.19882,19,18,20,20,0,,TRUE,TRUE,2,4,NA,,1535,1551,,,NA,NA,1.74,-31.05400085,14.31700039,33.49010086,24.95603943,6.236000061,0.200000003,1.75,0,0,1.63499999,0.583000004,3,19.71803522,32.4193548
201802_076.7_060.0_10,ND0725,201802,NA,44,076.7 060.0,Ross,FALSE,,2/10/2018,2:07,2/10/2018 2:07,34.721,-121.55082,22,,10,10,0,,TRUE,TRUE,2,4,NA,,1918,1935,,,NA,NA,1.74,-51.05699921,14.60000038,33.50130081,24.90411949,6.230999947,0.200000003,0.959999979,0,0,1.478999972,0.453000009,3,12.77812632,23.84210507
201802_076.7_060.0_20,ND0726,201802,NA,44,076.7 060.0,Ross,FALSE,,2/10/2018,2:07,2/10/2018 2:07,34.721,-121.55082,19,18,20,20,0,,TRUE,TRUE,2,4,NA,,1918,1935,,,NA,NA,1.74,-51.05699921,14.27000046,33.50329971,24.97611046,6.073999882,0.270000011,1.539999962,0.270000011,0.300000012,1.266000032,0.532999992,3,12.77812632,23.84210507
201802_080.0_051.0_10,ND0727,201802,NA,40,080.0 051.0,Ross,FALSE,,2/9/2018,11:41,2/9/2018 11:41,34.45132,-120.52517,6,,10,10,0,,TRUE,FALSE,2,NA,NA,,NA,NA,,,NA,NA,1.74,-2.697000027,14.52999973,33.50220108,24.91971016,6.190999985,0.230000004,0.610000014,0,0.059999999,1.598999977,0.623000026,3,11.42409583,21.3709677
201804_093.3_026.7_11,ND0728,201804,NA,1,093.3 026.7,Prodo,FALSE,,4/5/2018,20:42,4/5/2018 20:42,32.95432,-117.30342,8,7,10,11,1,,TRUE,TRUE,2,4,NA,,1325,1345,,,NA,NA,1.79,-2.15199995,14.42700005,33.5223999,24.95713997,6.475999832,0.25999999,2.519999981,0.200000003,0.319999993,3.907000065,0.950999975,3,10.44670523,10.96774195
201804_093.3_045.0_12,ND0729,201804,NA,8,093.3 045.0,Prodo,FALSE,,4/6/2018,17:59,4/6/2018 17:59,32.33428,-118.55102,23,22,12,12,0,,TRUE,TRUE,2,4,NA,,1238,1252,,,NA,NA,1.79,-75.28800201,15.93400002,33.57040024,24.66474915,5.772999763,0.25,1.179999948,0.059999999,NA,0.300999999,0.114,3,14.65869755,24.16909621
201804_093.3_045.0_30,ND0730,201804,NA,8,093.3 045.0,Prodo,FALSE,,4/6/2018,17:59,4/6/2018 17:59,32.33428,-118.55102,19,,30,30,0,,TRUE,TRUE,0.6,4,NA,not enough water,1238,1252,,,NA,NA,1.79,-75.28800201,12.90499973,33.56769943,25.30438042,4.999000072,0.50999999,4.579999924,3.5,NA,0.310000002,0.101000004,3,14.65869755,24.16909621
201804_093.3_080.0_10,ND0731,201804,NA,13,093.3 080.0,Prodo,FALSE,,4/7/2018,17:02,4/7/2018 17:02,31.16067,-120.948,23,22,10,10,0,,TRUE,TRUE,2,4,NA,,1132,1145,,,NA,NA,1.79,-216.397995,16.0909996,33.57419968,24.63199997,5.714000225,0.239999995,2.00999999,0,NA,0.088,0.018999999,3,18.46773852,100.173913
201804_093.3_080.0_79,ND0732,201804,NA,13,093.3 080.0,Prodo,FALSE,,4/7/2018,17:02,4/7/2018 17:02,31.16067,-120.948,15,14,78,79,1,,TRUE,TRUE,2,4,NA,,1132,1145,,,NA,NA,1.79,-216.397995,14.47700024,33.49229813,24.92754936,5.723999977,0.300000012,2.440000057,0.379999995,NA,0.356000006,0.27700001,3,18.46773852,100.173913
201804_090.0_120.0_105,ND0733,201804,NA,18,090.0 120.0,Prodo,TRUE,,4/8/2018,18:45,4/8/2018 18:45,30.41082,-123.999,13,12,105,105,0,,TRUE,TRUE,2,4,NA,,1328,1338,,,NA,NA,1.79,-368.3120117,13.86800003,33.54970169,25.10062981,5.541999817,0.319999993,3.319999933,1.99000001,NA,0.31099999,0.216999993,3,26.73848113,94.55276377
201804_090.0_090.0_10,ND0734,201804,NA,21,090.0 090.0,Ross,TRUE,,4/9/2018,14:20,4/9/2018 14:20,31.4213,-121.99662,23,,10,10,0,,TRUE,TRUE,2,4,NA,,850,905,,,NA,NA,1.79,-248.6759949,16.10899925,33.61449814,24.65888977,5.697999954,0.150000006,1.669999957,0,NA,0.111000001,0.028000001,3,56.44513888,89.79403788
201804_090.0_090.0_87,ND0735,201804,NA,21,090.0 090.0,Ross,TRUE,,4/9/2018,14:20,4/9/2018 14:20,31.4213,-121.99662,14,13,86,87,1,,TRUE,TRUE,2,4,NA,,850,905,,,NA,NA,1.79,-248.6759949,14.73200035,33.51900101,24.89436913,5.756000042,0.25,1.940000057,0,NA,0.416999996,0.261999995,3,56.44513888,89.79403788
201804_090.0_080.0_10,ND0736,201804,NA,22,090.0 080.0,Prodo,FALSE,,4/9/2018,20:15,4/9/2018 20:15,31.7512,-121.31732,23,22,10,10,0,,TRUE,TRUE,2,4,NA,,1335,1353,,,NA,NA,1.79,-208.7089996,15.90299988,33.5617981,24.66498947,5.747000217,0.219999999,1.899999976,0,NA,0.090000004,0.022,3,35.95579381,87.31329103
201804_090.0_080.0_79,ND0737,201804,NA,22,090.0 080.0,Prodo,FALSE,,4/9/2018,20:15,4/9/2018 20:15,31.7512,-121.31732,15,14,80,79,-1,,TRUE,TRUE,2,4,NA,,1335,1353,,,NA,NA,1.79,-208.7089996,14.06000042,33.47729874,25.00350952,5.789000034,0.289999992,2.369999886,0.310000002,NA,0.633000016,0.510999978,3,35.95579381,87.31329103
201804_090.0_070.0_10,ND0738,201804,NA,23,090.0 070.0,Ross,TRUE,,4/10/2018,1:57,4/10/2018 1:57,32.08143,-120.6412,21,20,10,10,0,,TRUE,TRUE,2,4,NA,,2010,2018,,,NA,NA,1.79,-168.9790039,15.43500042,33.5094986,24.72917938,5.802000046,0.209999993,1.710000038,0,NA,0.165999994,0.035999998,3,17.44410053,87.66666671
201804_090.0_070.0_62,ND0739,201804,NA,23,090.0 070.0,Ross,TRUE,,4/10/2018,1:57,4/10/2018 1:57,32.08143,-120.6412,16,15,62,62,0,,TRUE,TRUE,2,4,NA,,2010,2018,,,NA,NA,1.79,-168.9790039,14.13599968,33.45690155,24.97085953,5.940000057,0.239999995,1.860000014,0,NA,0.606999993,0.237000003,3,17.44410053,87.66666671
201804_090.0_053.0_10,ND0740,201804,NA,25,090.0 053.0,Ross,TRUE,,4/10/2018,12:30,4/10/2018 12:30,32.6514,-119.48572,21,20,10,10,0,,TRUE,TRUE,2,4,NA,,700,715,,,NA,NA,1.79,-101.1600037,13.86499977,33.5265007,25.07774925,6.127999783,0.280000001,2.400000095,0.699999988,NA,2.451999903,0.467999995,3,31.98384324,30.71428576
201804_090.0_053.0_30,ND0741,201804,NA,25,090.0 053.0,Ross,TRUE,,4/10/2018,12:30,4/10/2018 12:30,32.6514,-119.48572,18,17,30,30,0,,TRUE,TRUE,2,4,NA,,700,715,,,NA,NA,1.79,-101.1600037,13.83300018,33.52930069,25.08766937,6.123000145,0.280000001,2.640000105,0.939999998,NA,2.440999985,0.460999995,3,31.98384324,30.71428576
201804_090.0_045.0_10,ND0742,201804,NA,26,090.0 045.0,Prodo,FALSE,,4/10/2018,18:07,4/10/2018 18:07,32.90982,-118.93282,23,21,10,10,0,,TRUE,TRUE,2,4,NA,,1225,1240,,,NA,NA,1.79,-69.26100159,15.88000011,33.59270096,24.69392967,5.870999813,0.219999999,0.560000002,1.75999999,NA,0.488000005,0.116999999,3,12.07037515,2
201804_090.0_045.0_38,ND0743,201804,NA,26,090.0 045.0,Prodo,FALSE,,4/10/2018,18:07,4/10/2018 18:07,32.90982,-118.93282,17,16,38,38,0,,TRUE,TRUE,2,4,NA,,1225,1240,,,NA,NA,1.79,-69.26100159,13.07900047,33.50960159,25.22538948,4.894999981,0.699999988,6.170000076,7.340000153,NA,1.220999956,0.658999979,3,12.07037515,2
201804_090.0_037.0_10,ND0744,201804,NA,27,090.0 037.0,Ross,TRUE,,4/10/2018,23:37,4/10/2018 23:37,33.1805,-118.38617,21,20,10,10,0,,TRUE,TRUE,2,4,NA,,1755,1810,,,NA,NA,1.79,-37.32899857,14.64799976,33.55609894,24.93614006,6.252999783,0,1.929999948,0.129999995,NA,1.246999979,0.30399999,3,12.1319887,22.66666684
201804_090.0_037.0_20,ND0745,201804,NA,27,090.0 037.0,Ross,TRUE,,4/10/2018,23:37,4/10/2018 23:37,33.1805,-118.38617,19,18,20,20,0,,TRUE,TRUE,2,4,NA,,1755,1810,,,NA,NA,1.79,-37.32899857,14.18000031,33.54859924,25.02994919,6.109000206,0.25999999,2.599999905,0.519999981,NA,1.819000006,0.463,3,12.1319887,22.66666684
201804_086.7_033.0_9,ND0746,201804,NA,33,086.7 033.0,Prodo,FALSE,,4/11/2018,18:33,4/11/2018 18:33,33.90598,-118.49767,8,6,9,9,0,,TRUE,TRUE,2,4,NA,,1220,1235,,,NA,NA,1.79,-3.367000103,14.79399967,33.56119919,24.90870094,6.100999832,0.219999999,3.089999914,0,0,0.603999972,0.142000005,3,11.04528809,14.04587141
201804_086.7_033.0_28,ND0747,201804,NA,33,086.7 033.0,Prodo,FALSE,,4/11/2018,18:33,4/11/2018 18:33,33.90598,-118.49767,4,3,28,28,0,,TRUE,TRUE,2,4,NA,,1220,1235,,,NA,NA,1.79,-3.367000103,13.10400009,33.54499817,25.24728966,5.306000233,0.629999995,6.96999979,5.230000019,0,1.621999979,0.477999985,3,11.04528809,14.04587141
201804_086.7_050.0_14,ND0748,201804,NA,39,086.7 040.0,Prodo,FALSE,,4/12/2018,6:08,4/12/2018 6:08,33.64858,-118.96907,8,6,14,14,0,,TRUE,TRUE,2,4,NA,No 10 m taken due to weather,1215,1230,,,NA,NA,1.79,-31.3029995,13.3409996,33.55189896,25.20442009,5.941999912,0.469999999,5.139999866,3.130000114,0.079999998,3.105999947,0.721000016,3,19.00915886,2
201804_086.7_055.0_11,ND0749,201804,NA,40,086.7 055.0,Prodo,FALSE,,4/13/2018,20:14,4/13/2018 20:14,33.15653,-120.00078,22,20,11,11,0,,TRUE,TRUE,2,4,NA,,1427,1443,,,NA,NA,1.79,-90.81099701,13.92199993,33.41500092,24.97989082,5.947000027,0.280000001,1.960000038,0.519999981,0,0.625,0.184,3,13.58553499,46.76190446
201804_086.7_055.0_41,ND0750,201804,NA,40,086.7 055.0,Prodo,FALSE,,4/13/2018,20:14,4/13/2018 20:14,33.15653,-120.00078,17,16,41,41,0,,TRUE,TRUE,2,4,NA,,1427,1443,,,NA,NA,1.79,-90.81099701,13.56900024,33.4231987,25.06027985,5.875999928,0.310000002,2.089999914,0.889999986,0.07,1.006000042,0.331,3,13.58553499,46.76190446
201804_086.7_080.0_12,ND0751,201804,NA,43,086.7 080.0,Prodo,FALSE,,4/14/2018,17:13,4/14/2018 17:13,32.32417,-121.73482,23,22,12,12,0,,TRUE,TRUE,2,4,NA,,1142,1155,,,NA,NA,1.79,-191.5690002,14.59700012,33.30120087,24.75054932,5.940999985,0.230000004,1.370000005,0,0,0.179000005,0.037,3,55.40662708,85.14224125
201804_086.7_080.0_85,ND0752,201804,NA,43,086.7 080.0,Prodo,FALSE,,4/14/2018,17:13,4/14/2018 17:13,32.32417,-121.73482,13,,85,85,0,,TRUE,TRUE,2,4,NA,,1142,1155,,,NA,NA,1.79,-191.5690002,12.7670002,33.25830078,25.09462929,5.973999977,0.360000014,2.440000057,0.970000029,0.129999995,0.56099999,0.345999986,3,55.40662708,85.14224125
201804_083.3_110.0_10,ND0753,201804,NA,47,083.3 110.0,Prodo,FALSE,,4/15/2018,16:00,4/15/2018 16:00,31.9105,-124.174,23,22,10,10,0,,TRUE,TRUE,2,4,NA,,1030,1043,,,NA,NA,1.79,-282.6459961,16.08200073,33.5929985,24.64849091,5.722000122,0.209999993,1.929999948,0.200000003,0.050000001,0.086999997,0.02,3,51.49629124,114.645283
201804_083.3_110.0_110,ND0754,201804,NA,47,083.3 110.0,Prodo,FALSE,,4/15/2018,16:00,4/15/2018 16:00,31.9105,-124.174,11,,111,110,-1,,TRUE,TRUE,2,4,NA,,1030,1043,,,NA,NA,1.79,-282.6459961,14.16899967,33.46910095,24.97636032,5.760000229,0.270000011,2.50999999,0.310000002,0,0.345999986,0.264999986,3,51.49629124,114.645283
201804_083.3_060.0_10,ND0755,201804,NA,52,083.3 060.0,Prodo,FALSE,,4/16/2018,19:23,4/16/2018 19:23,33.57428,-120.75783,21,,10,10,0,,TRUE,TRUE,2,4,NA,,1340,1355,,,NA,NA,1.79,-83.41300201,14.27499962,33.46910095,24.94804955,6.017000198,0.239999995,1.309999943,0.140000001,0,0.65200001,0.131999999,3,16.18131618,2
201804_083.3_060.0_38,ND0756,201804,NA,52,083.3 060.0,Prodo,FALSE,,4/16/2018,19:23,4/16/2018 19:23,33.57428,-120.75783,18,17,38,38,0,,TRUE,TRUE,2,4,NA,,1340,1355,,,NA,NA,1.79,-83.41300201,13.81000042,33.47600174,25.05167961,5.880000114,0.280000001,1.450000048,0.5,0.200000003,0.94599998,0.400000006,3,16.18131618,2
201804_081.8_046.9_10,ND0757,201804,NA,59,081.8 046.9,Prodo,TRUE,,4/17/2018,18:25,4/17/2018 18:25,34.26632,-120.02817,21,20,11,10,-1,,TRUE,TRUE,2,4,NA,,1310,1345,,,NA,NA,1.79,-14.91300011,11.80500031,33.7602005,25.66390038,6.796999931,0.280000001,2.210000038,1.090000033,0.239999995,22.09000015,1.937999964,3,12.42399299,2
201804_080.0_055.0_10,ND0758,201804,NA,62,080.0 055.0,Ross,TRUE,,4/18/2018,3:48,4/18/2018 3:48,34.31467,-120.80717,22,21,10,10,0,,TRUE,TRUE,2,4,NA,,2205,2223,,,NA,NA,1.79,-18.82799911,12.29199982,33.56529999,25.4204998,5.968999863,0.649999976,5.059999943,6.269999981,0.409999996,5.894000053,1.54400003,3,21.65568965,3
201804_080.0_055.0_20,ND0759,201804,NA,62,080.0 055.0,Ross,TRUE,,4/18/2018,3:48,4/18/2018 3:48,34.31467,-120.80717,19,18,20,20,0,,TRUE,TRUE,2,4,NA,,2205,2223,,,NA,NA,1.79,-18.82799911,12.22599983,33.56539917,25.43367004,6.004000187,0.629999995,4.920000076,6.260000229,0.219999999,6.201000214,1.299999952,3,21.65568965,3
201804_080.0_070.0_9,ND0760,201804,NA,64,080.0 070.0,Prodo,TRUE,,4/18/2018,15:30,4/18/2018 15:30,33.82227,-121.85232,22,21,9,9,0,,TRUE,TRUE,2,4,NA,,1005,1022,,,NA,NA,1.79,-78.56900024,14.21899986,33.47949982,24.96776962,6.043000221,0.219999999,1.190000057,0.150000006,0,0.760999978,0.178000003,3,38.67656928,45.17582432
201804_080.0_070.0_41,ND0761,201804,NA,64,080.0 070.0,Prodo,TRUE,,4/18/2018,15:30,4/18/2018 15:30,33.82227,-121.85232,17,16,41,41,0,,TRUE,TRUE,2,4,NA,,1005,1022,,,NA,NA,1.79,-78.56900024,14.06499958,33.46839905,24.99327087,5.913000107,0.270000011,1.440000057,0.239999995,0.170000002,0.666999996,0.216999993,3,38.67656928,45.17582432
201804_080.0_080.0_10,ND0762,201804,NA,65,080.0 080.0,Ross,TRUE,,4/18/2018,20:04,4/18/2018 20:04,33.48277,-122.53602,21,20,10,10,0,,TRUE,TRUE,2,4,NA,,1435,1453,,,NA,NA,1.79,-118.3330002,14.77600002,33.45980072,24.8344593,5.941999912,0.219999999,1.309999943,0,0,NA,NA,3,40.69792331,61.65048576
201804_080.0_080.0_62,ND0763,201804,NA,65,080.0 080.0,Ross,TRUE,,4/18/2018,20:04,4/18/2018 20:04,33.48277,-122.53602,16,15,62,62,0,,TRUE,TRUE,2,4,NA,,1435,1453,,,NA,NA,1.79,-118.3330002,13.45300007,33.4292984,25.08967972,5.750999928,0.360000014,2.900000095,1.029999971,0.140000001,0.799000025,0.400999993,3,40.69792331,61.65048576
201804_080.0_100.0_10,ND0764,201804,NA,67,080.0 100.0,Ross,TRUE,,4/19/2018,6:52,4/19/2018 6:52,32.812,-123.9085,21,20,11,10,-1,,TRUE,TRUE,2,4,NA,,115,130,,,NA,NA,1.79,-198.1719971,14.44400024,33.32249832,24.79936028,5.949999809,0.239999995,1.720000029,0.129999995,0,0.149000004,0.030999999,3,19.80797435,90.20379165
201804_080.0_100.0_87,ND0765,201804,NA,67,080.0 100.0,Ross,TRUE,,4/19/2018,6:52,4/19/2018 6:52,32.812,-123.9085,14,13,87,87,0,,TRUE,TRUE,2,4,NA,,115,130,,,NA,NA,1.79,-198.1719971,14.42199993,33.66799927,25.07533073,5.666999817,0.25,2.470000029,0.479999989,0,0.462000012,0.321999997,3,19.80797435,90.20379165
201804_076.7_100.0_10,ND0766,201804,NA,68,076.7 100.0,Prodo,FALSE,,4/19/2018,16:04,4/19/2018 16:04,33.3808,-124.32412,23,22,10,10,0,,TRUE,TRUE,2,4,NA,,1027,1042,,,NA,NA,1.79,-210.6719971,15.42800045,33.5970993,24.79816055,5.796000004,0.189999998,1.789999962,0.090000004,0,0.108000003,0.018999999,3,62.17447244,94.66666698
201804_076.7_100.0_85,ND0767,201804,NA,68,076.7 100.0,Prodo,FALSE,,4/19/2018,16:04,4/19/2018 16:04,33.3808,-124.32412,14,13,85,85,0,,TRUE,TRUE,2,4,NA,,1027,1042,,,NA,NA,1.79,-210.6719971,13.98200035,33.46239853,25.00847054,5.71600008,0.289999992,2.369999886,0.419999987,0,0.435000002,0.340999991,3,62.17447244,94.66666698
201804_076.7_055.0_8,ND0768,201804,NA,73,076.7 055.0,Prodo,FALSE,,4/20/2018,18:44,4/20/2018 18:44,34.89232,-121.19682,21,,8,8,0,,TRUE,TRUE,2,4,NA,,1300,1317,,,NA,NA,1.79,-30.81500053,13.47599983,33.46749878,25.11153984,6.106999874,0.340000004,1.960000038,1.129999995,0.079999998,1.447999954,0.368999988,3,28.16987672,2
201804_076.7_055.0_44,ND0769,201804,NA,73,076.7 055.0,Prodo,FALSE,,4/20/2018,18:44,4/20/2018 18:44,34.89232,-121.19682,16,,44,44,0,,TRUE,TRUE,2,4,NA,,1300,1317,,,NA,NA,1.79,-30.81500053,13.27700043,33.4612999,25.14883041,6.034999847,0.379999995,2.170000076,1.769999981,0.159999996,1.843000054,0.495999992,3,28.16987672,2
201804_073.3_070.0_10,ND0770,201804,NA,79,073.3 070.0,Prodo,FALSE,,4/21/2018,19:09,4/21/2018 19:09,34.97738,-122.66897,11,,10,10,0,,TRUE,TRUE,2,4,NA,,1305,1320,,,NA,NA,1.79,-81.64399719,14.27600002,33.47399902,24.95162964,6.039999962,0.270000011,1.279999971,0.280000001,0.059999999,1.281000018,0.409000009,3,20.55543343,22.48550131
